0.000000e+00 0.000000e+00
1.000000e-01 0.000000e+00
1.000002e-01 6.391684e+01
1.000005e-01 6.391684e+01
1.000009e-01 6.391684e+01
1.000013e-01 6.391684e+01
1.000019e-01 6.391684e+01
1.000025e-01 6.391684e+01
1.000032e-01 6.391684e+01
1.000041e-01 6.391684e+01
1.000052e-01 6.391684e+01
1.000065e-01 6.391684e+01
1.000080e-01 6.391684e+01
1.000099e-01 6.391684e+01
1.000121e-01 6.391684e+01
1.000148e-01 6.391684e+01
1.000180e-01 6.391684e+01
1.000219e-01 6.391684e+01
1.000265e-01 6.391684e+01
1.000320e-01 6.391684e+01
1.000387e-01 6.391684e+01
1.000467e-01 6.391684e+01
1.000563e-01 6.391684e+01
1.000678e-01 6.391684e+01
1.000816e-01 6.391684e+01
1.000981e-01 6.391684e+01
1.001180e-01 6.391684e+01
1.001418e-01 6.391684e+01
1.001705e-01 6.391684e+01
1.002048e-01 6.391684e+01
1.002460e-01 6.391684e+01
1.002894e-01 6.391684e+01
1.003328e-01 6.391684e+01
1.003762e-01 6.391684e+01
1.004195e-01 6.391684e+01
1.004629e-01 6.391684e+01
1.005063e-01 6.391684e+01
1.005497e-01 6.391684e+01
1.005930e-01 6.391684e+01
1.006364e-01 6.391684e+01
1.006798e-01 6.391684e+01
1.007232e-01 6.391684e+01
1.007665e-01 6.391684e+01
1.008099e-01 6.391684e+01
1.008533e-01 6.391684e+01
1.008967e-01 6.391684e+01
1.009401e-01 6.391684e+01
1.009834e-01 6.391684e+01
1.010268e-01 6.391684e+01
1.010702e-01 6.391684e+01
1.011136e-01 6.391684e+01
1.011569e-01 6.391684e+01
1.012003e-01 6.391684e+01
1.012437e-01 6.391684e+01
1.012871e-01 6.391684e+01
1.013304e-01 6.391684e+01
1.013738e-01 6.391684e+01
1.014172e-01 6.391684e+01
1.014606e-01 6.391684e+01
1.015039e-01 6.391684e+01
1.015473e-01 6.391684e+01
1.015907e-01 6.391684e+01
1.016341e-01 6.391684e+01
1.016774e-01 6.391684e+01
1.017208e-01 6.391684e+01
1.017642e-01 6.391684e+01
1.018076e-01 6.391684e+01
1.018510e-01 6.391684e+01
1.018943e-01 6.391684e+01
1.019377e-01 6.391684e+01
1.019811e-01 6.391684e+01
1.020245e-01 6.391684e+01
1.020678e-01 6.391684e+01
1.021112e-01 6.391684e+01
1.021546e-01 6.391684e+01
1.021980e-01 6.391684e+01
1.022413e-01 6.391684e+01
1.022847e-01 6.391684e+01
1.023281e-01 6.391684e+01
1.023715e-01 6.391684e+01
1.024148e-01 6.391684e+01
1.024582e-01 6.391684e+01
1.025016e-01 6.391684e+01
1.025450e-01 6.391685e+01
1.025883e-01 6.391685e+01
1.026317e-01 6.391685e+01
1.026751e-01 6.391685e+01
1.027185e-01 6.391686e+01
1.027619e-01 6.391686e+01
1.028052e-01 6.391687e+01
1.028486e-01 6.391688e+01
1.028920e-01 6.391689e+01
1.029354e-01 6.391690e+01
1.029787e-01 6.391691e+01
1.030221e-01 6.391693e+01
1.030655e-01 6.391695e+01
1.031089e-01 6.391698e+01
1.031522e-01 6.391701e+01
1.031956e-01 6.391704e+01
1.032390e-01 6.391709e+01
1.032824e-01 6.391714e+01
1.033257e-01 6.391720e+01
1.033691e-01 6.391728e+01
1.034125e-01 6.391737e+01
1.034559e-01 6.391748e+01
1.034993e-01 6.391761e+01
1.035426e-01 6.391775e+01
1.035860e-01 6.391792e+01
1.036294e-01 6.391810e+01
1.036728e-01 6.391829e+01
1.037161e-01 6.391849e+01
1.037595e-01 6.391869e+01
1.038029e-01 6.391891e+01
1.038463e-01 6.391912e+01
1.038896e-01 6.391934e+01
1.039330e-01 6.391954e+01
1.039764e-01 6.391975e+01
1.040198e-01 6.391994e+01
1.040631e-01 6.392012e+01
1.041065e-01 6.392027e+01
1.041499e-01 6.392041e+01
1.041933e-01 6.392052e+01
1.042367e-01 6.392061e+01
1.042800e-01 6.392068e+01
1.043234e-01 6.392074e+01
1.043668e-01 6.392078e+01
1.044102e-01 6.392082e+01
1.044535e-01 6.392084e+01
1.044969e-01 6.392086e+01
1.045403e-01 6.392087e+01
1.045837e-01 6.392088e+01
1.046270e-01 6.392089e+01
1.046704e-01 6.392090e+01
1.047138e-01 6.392090e+01
1.047572e-01 6.392090e+01
1.048005e-01 6.392090e+01
1.048439e-01 6.392090e+01
1.048873e-01 6.392090e+01
1.049307e-01 6.392090e+01
1.049740e-01 6.392090e+01
1.050174e-01 6.392090e+01
1.050608e-01 6.392090e+01
1.051042e-01 6.392090e+01
1.051476e-01 6.392090e+01
1.051909e-01 6.392090e+01
1.052343e-01 6.392090e+01
1.052777e-01 6.392090e+01
1.053211e-01 6.392090e+01
1.053644e-01 6.392090e+01
1.054078e-01 6.392090e+01
1.054512e-01 6.392090e+01
1.054946e-01 6.392090e+01
1.055379e-01 6.392090e+01
1.055813e-01 6.392090e+01
1.056247e-01 6.392090e+01
1.056681e-01 6.392090e+01
1.057114e-01 6.392090e+01
1.057548e-01 6.392090e+01
1.057982e-01 6.392090e+01
1.058416e-01 6.392090e+01
1.058850e-01 6.392090e+01
1.059283e-01 6.392090e+01
1.059717e-01 6.392090e+01
1.060151e-01 6.392090e+01
1.060585e-01 6.392090e+01
1.061018e-01 6.392090e+01
1.061452e-01 6.392090e+01
1.061886e-01 6.392090e+01
1.062320e-01 6.392090e+01
1.062753e-01 6.392090e+01
1.063187e-01 6.392090e+01
1.063621e-01 6.392090e+01
1.064055e-01 6.392090e+01
1.064489e-01 6.392090e+01
1.064922e-01 6.392090e+01
1.065356e-01 6.392090e+01
1.065790e-01 6.392090e+01
1.066224e-01 6.392090e+01
1.066657e-01 6.392090e+01
1.067091e-01 6.392090e+01
1.067525e-01 6.392090e+01
1.067959e-01 6.392090e+01
1.068392e-01 6.392090e+01
1.068826e-01 6.392090e+01
1.069260e-01 6.392090e+01
1.069694e-01 6.392090e+01
1.070127e-01 6.392090e+01
1.070561e-01 6.392090e+01
1.070995e-01 6.392090e+01
1.071429e-01 6.392090e+01
1.071863e-01 6.392090e+01
1.072296e-01 6.392090e+01
1.072730e-01 6.392090e+01
1.073164e-01 6.392090e+01
1.073598e-01 6.392090e+01
1.074031e-01 6.392090e+01
1.074465e-01 6.392090e+01
1.074899e-01 6.392090e+01
1.075333e-01 6.392090e+01
1.075766e-01 6.392090e+01
1.076200e-01 6.392090e+01
1.076634e-01 6.392090e+01
1.077068e-01 6.392090e+01
1.077501e-01 6.392090e+01
1.077935e-01 6.392090e+01
1.078369e-01 6.392090e+01
1.078803e-01 6.392090e+01
1.079237e-01 6.392090e+01
1.079670e-01 6.392090e+01
1.080104e-01 6.392090e+01
1.080538e-01 6.392090e+01
1.080972e-01 6.392090e+01
1.081405e-01 6.392090e+01
1.081839e-01 6.392090e+01
1.082273e-01 6.392090e+01
1.082707e-01 6.392090e+01
1.083140e-01 6.392090e+01
1.083574e-01 6.392090e+01
1.084008e-01 6.392090e+01
1.084442e-01 6.392090e+01
1.084875e-01 6.392090e+01
1.085309e-01 6.392090e+01
1.085743e-01 6.392090e+01
1.086177e-01 6.392090e+01
1.086611e-01 6.392090e+01
1.087044e-01 6.392090e+01
1.087478e-01 6.392090e+01
1.087912e-01 6.392090e+01
1.088346e-01 6.392090e+01
1.088779e-01 6.392090e+01
1.089213e-01 6.392090e+01
1.089647e-01 6.392090e+01
1.090081e-01 6.392090e+01
1.090514e-01 6.392090e+01
1.090948e-01 6.392090e+01
1.091382e-01 6.392090e+01
1.091816e-01 6.392090e+01
1.092249e-01 6.392090e+01
1.092683e-01 6.392090e+01
1.093117e-01 6.392090e+01
